Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Shyampukur,1,SHASHI PANJA,F,GEN,AITC,53490,17,53507,45.8
Shyampukur,2,PIYALI PAL,F,GEN,AIFB,40330,22,40352,34.54
Shyampukur,3,SOMABRATA MANDAL,M,GEN,BJP,18375,3,18378,15.73
Shyampukur,4,None of the Above,,,NOTA,2699,1,2700,2.31
Shyampukur,5,SUBIR SAMANTA,M,GEN,SUCI,619,0,619,0.53
Shyampukur,6,TARKESH RAI,M,GEN,IND,473,0,473,0.4
Shyampukur,7,SAMPA BASU,F,GEN,IND,262,0,262,0.22
Shyampukur,8,BIKASH DEY,M,GEN,IND,203,0,203,0.17
Shyampukur,9,ASHIM DAS,M,SC,IND,173,0,173,0.15
Shyampukur,10,CHHAYA GHOSH,F,GEN,IND,149,0,149,0.13
Maniktala,1,SADHAN PANDE,M,GEN,AITC,73128,29,73157,50.6
Maniktala,2,RAJIB MAJUMDER,M,GEN,CPM,47792,54,47846,33.09
Maniktala,3,SUNIL ROY,M,GEN,BJP,18145,4,18149,12.55
Maniktala,4,None of the Above,,,NOTA,3141,0,3141,2.17
Maniktala,5,TARUN BANERJEE,M,GEN,IND,920,0,920,0.64
Maniktala,6,SUNIL ROY,M,GEN,IND,515,0,515,0.36
Maniktala,7,ANUP KUMAR DEY,M,GEN,IND,432,0,432,0.3
Maniktala,8,SAIKAT MAJUMDER,M,GEN,IND,427,0,427,0.3
Kashipur-Belgachia,1,MALA SAHA,F,GEN,AITC,72222,42,72264,50.4
Kashipur-Belgachia,2,KANINIKA BOSE (GHOSH),F,GEN,CPM,46380,74,46454,32.4
Kashipur-Belgachia,3,ADITYA TANDON,M,GEN,BJP,19287,6,19293,13.45
Kashipur-Belgachia,4,None of the Above,,,NOTA,2644,2,2646,1.85
Kashipur-Belgachia,5,MD AZIMULLAH,M,GEN,BSP,989,0,989,0.69
Kashipur-Belgachia,6,JYOTSNA RAY PAIN,F,GEN,IND,683,0,683,0.48
Kashipur-Belgachia,7,TAPAS GHOSH,M,GEN,IND,553,0,553,0.39
Kashipur-Belgachia,8,ASHOKE KUMAR NASKAR,M,SC,IND,509,0,509,0.35
Bally,1,BAISHALI DALMIYA,F,GEN,AITC,52654,48,52702,46.97
Bally,2,SAUMENDRANATH BERA,M,GEN,CPM,37152,147,37299,33.25
Bally,3,KAUSHIK CHAKRABORTY,M,GEN,BJP,17405,13,17418,15.53
Bally,4,None of the Above,,,NOTA,1595,3,1598,1.42
Bally,5,SUSHIL GHOSH,M,GEN,IND,729,0,729,0.65
Bally,6,SOUMEN DUTTA,M,GEN,IND,705,0,705,0.63
Bally,7,PUTUL CHOWDHURY,F,GEN,SUCI,591,0,591,0.53
Bally,8,SUVODEEP ROY,M,GEN,IND,253,0,253,0.23
Bally,9,PUNIT KUMAR SINGH,M,GEN,JD(S),196,1,197,0.18
Bally,10,BIKASH RAJAK,M,GEN,IND,180,0,180,0.16
Bally,11,MRITYUNJAY SARKAR,M,SC,IND,142,0,142,0.13
Bally,12,KOUSHIK PAUL,M,GEN,IND,137,0,137,0.12
Bally,13,ASHRAF ALI,M,GEN,IND,128,0,128,0.11
Bally,14,BALAI GHOSH,M,GEN,IND,113,0,113,0.1
Howrah Uttar,1,LAXMI RATAN SHUKLA,M,GEN,AITC,61862,55,61917,45.99
Howrah Uttar,2,SANTOSH KUMAR PATHAK,M,GEN,INC,34843,115,34958,25.96
Howrah Uttar,3,ROOPA GANGULY,F,GEN,BJP,31402,14,31416,23.33
Howrah Uttar,4,SUBODH PATHAK,M,GEN,IND,1146,0,1146,0.85
Howrah Uttar,5,None of the Above,,,NOTA,1070,0,1070,0.79
Howrah Uttar,6,SHEWNARAYAN CHANDEL,M,GEN,BSP,988,0,988,0.73
Howrah Uttar,7,BINA GANGULI MUKHERJEE,F,GEN,IND,716,0,716,0.53
Howrah Uttar,8,PRAVEEN KUMAR SARAF,M,GEN,MHB,473,0,473,0.35
Howrah Uttar,9,RAVI SHANKAR YADAV,M,GEN,IND,447,0,447,0.33
Howrah Uttar,10,DADAN SINGH,M,GEN,IND,333,0,333,0.25
Howrah Uttar,11,SUDARSHAN MANNA,M,GEN,STPI,245,0,245,0.18
Howrah Uttar,12,ARVIND KUMAR DUBEY,M,GEN,IND,229,0,229,0.17
Howrah Uttar,13,TAPAN BOSE,M,GEN,IND,183,0,183,0.14
Howrah Uttar,14,JAYANT GUPTA,M,GEN,IND,182,0,182,0.14
Howrah Uttar,15,ANU DAS,F,GEN,IND,182,0,182,0.14
Howrah Uttar,16,ASHISH AGARWAL,M,GEN,IND,161,0,161,0.12
Howrah madhya,1,ARUP ROY (APU),M,GEN,AITC,91670,130,91800,52.2
Howrah madhya,2,AMITABHA DUTTA,M,GEN,JD(U),38639,167,38806,22.06
Howrah madhya,3,SANJAY SINGH,M,GEN,BJP,35660,31,35691,20.29
Howrah madhya,4,None of the Above,,,NOTA,4130,5,4135,2.35
Howrah madhya,5,SOUMITRA SENGUPTA,M,GEN,SUCI,1325,1,1326,0.75
Howrah madhya,6,JAWAHAR LAL PASI,M,GEN,BSP,1132,0,1132,0.64
Howrah madhya,7,SANJAY KUMAR SINGH,M,GEN,IND,535,0,535,0.3
Howrah madhya,8,SOUMENDRA NATH BHATTACHARYA,M,GEN,IND,502,0,502,0.29
Howrah madhya,9,SHANKAR DAS,M,GEN,IND,449,0,449,0.26
Howrah madhya,10,PRATIMA DEVI,F,GEN,IND,442,1,443,0.25
Howrah madhya,11,PRAMOD KUMAR RAM,M,SC,IND,396,0,396,0.23
Howrah madhya,12,BISWANATH SAHA,M,GEN,IND,363,0,363,0.21
Howrah madhya,13,GANESH SINGH,M,GEN,IND,298,0,298,0.17
Shibpur,1,JATU LAHIRI,M,GEN,AITC,87974,102,88076,51.86
Shibpur,2,JAGANNATH BHATTACHARYYA,M,GEN,AIFB,60846,216,61062,35.95
Shibpur,3,RAMAPRASAD BHATTACHARYA,M,GEN,BJP,13359,4,13363,7.87
Shibpur,4,None of the Above,,,NOTA,3120,12,3132,1.84
Shibpur,5,BRIJ LAL PRASAD,M,SC,BSP,1935,0,1935,1.14
Shibpur,6,SHYAM SUNDAR HAZRA,M,GEN,IND,936,0,936,0.55
Shibpur,7,KARTICK SHIL,M,GEN,SUCI,775,0,775,0.46
Shibpur,8,RAJAT BHATAK,M,GEN,IND,560,0,560,0.33
Howrah Dakshin,1,BRAJAMOHAN MAJUMDER,M,GEN,AITC,93512,177,93689,47.79
Howrah Dakshin,2,ARINDAM BASU (BABU),M,GEN,CPM,77143,352,77495,39.53
Howrah Dakshin,3,SAHANA GUHA RAY,F,GEN,BJP,16265,12,16277,8.3
Howrah Dakshin,4,None of the Above,,,NOTA,3808,8,3816,1.95
Howrah Dakshin,5,SRINATH YADAV,M,GEN,BSP,1249,0,1249,0.64
Howrah Dakshin,6,JOYDEB SANTRA,M,SC,IND,1039,0,1039,0.53
Howrah Dakshin,7,TAPAS DAS,M,GEN,SUCI,757,0,757,0.39
Howrah Dakshin,8,SUKTARA KHAN,F,GEN,IUC,496,0,496,0.25
Howrah Dakshin,9,KASHINATH MALICK,M,SC,IND,442,0,442,0.23
Howrah Dakshin,10,SUBHRAJIT (LITON) BHADURI,M,GEN,PDS,441,0,441,0.22
Howrah Dakshin,11,ASOK KRISHNA DAS,M,GEN,IND,337,0,337,0.17
Sankrail,1,SITAL KUMAR SARDAR,M,SC,AITC,86100,112,86212,44.7
Sankrail,2,SAMIR MALICK,M,SC,CPM,71250,205,71455,37.05
Sankrail,3,PROBHAKAR PANDIT,M,SC,BJP,27994,12,28006,14.52
Sankrail,4,None of the Above,,,NOTA,2193,2,2195,1.14
Sankrail,5,TAPAN KUMAR BACHAR,M,SC,IND,1191,2,1193,0.62
Sankrail,6,SAMIR NASKAR,M,SC,IND,1183,0,1183,0.61
Sankrail,7,ASHOK RAJWAR,M,SC,IUC,1158,0,1158,0.6
Sankrail,8,BISWANATH SANTRA,M,SC,IND,991,0,991,0.51
Sankrail,9,GOPAL BAG,M,SC,IND,481,0,481,0.25
Panchla,1,GULSAN MULLICK,M,GEN,AITC,100896,230,101126,52.98
Panchla,2,DOLI ROY,F,GEN,AIFB,68970,229,69199,36.25
Panchla,3,BHABANI PRASAD RAY,M,GEN,BJP,16056,10,16066,8.42
Panchla,4,None of the Above,,,NOTA,1850,2,1852,0.97
Panchla,5,SHYAMAL MONDAL,M,SC,IND,1018,0,1018,0.53
Panchla,6,AHMED HOSSAIN MIDDYA,M,GEN,IUC,891,0,891,0.47
Panchla,7,UTPAL KUNDU CHOWDHURY,M,GEN,IND,716,0,716,0.38
Uluberia Purba,1,HAIDER AZIZ SAFWI,M,GEN,AITC,72059,133,72192,42.19
Uluberia Purba,2,SABIRUDDIN MOLLA,M,GEN,CPM,55630,293,55923,32.68
Uluberia Purba,3,PAPIYA MONDAL,F,GEN,BJP,28201,28,28229,16.5
Uluberia Purba,4,IMTIAZ AHMED MOLLAH (MIM),M,GEN,IND,5261,1,5262,3.08
Uluberia Purba,5,None of the Above,,,NOTA,2362,0,2362,1.38
Uluberia Purba,6,NAKUL BAG,M,SC,IND,1562,0,1562,0.91
Uluberia Purba,7,PROVAS HAZRA,M,SC,IND,1095,0,1095,0.64
Uluberia Purba,8,MANSA SEN,M,GEN,WPOI,1008,0,1008,0.59
Uluberia Purba,9,ANOWAR MALLICK,M,GEN,IUC,993,1,994,0.58
Uluberia Purba,10,RAJA RAM DAS,M,SC,BSP,925,0,925,0.54
Uluberia Purba,11,PREMANANDA DAN,M,GEN,IND,659,0,659,0.39
Uluberia Purba,12,GANESH DAS,M,SC,IND,484,0,484,0.28
Uluberia Purba,13,SUKHEN MONDAL,M,GEN,SUCI,409,0,409,0.24
Uluberia Uttar,1,DR. NIRMAL MAJI,M,SC,AITC,79244,146,79390,48.13
Uluberia Uttar,2,AMIYA KUMAR MONDAL,M,SC,INC,64913,295,65208,39.53
Uluberia Uttar,3,ANANDA PANDIT,M,SC,BJP,13446,11,13457,8.16
Uluberia Uttar,4,None of the Above,,,NOTA,1904,5,1909,1.16
Uluberia Uttar,5,SHYAMAPADA DHARA,M,SC,BSP,1208,0,1208,0.73
Uluberia Uttar,6,AMIYA MONDAL,M,SC,IND,1050,0,1050,0.64
Uluberia Uttar,7,NIRAPADA PANDIT,M,SC,IND,937,0,937,0.57
Uluberia Uttar,8,MAHIT KAR,M,SC,IUC,875,0,875,0.53
Uluberia Uttar,9,BIMAL SINGHA,M,SC,IND,617,0,617,0.37
Uluberia Uttar,10,AJIT DUTTA,M,SC,IND,314,0,314,0.19
Uluberia Dakshin,1,PULAK ROY,M,GEN,AITC,95579,323,95902,54.11
Uluberia Dakshin,2,MD.NASIRUDDIN,M,GEN,AIFB,60316,242,60558,34.17
Uluberia Dakshin,3,SOMNATH SADHUKHAN,M,GEN,BJP,14228,11,14239,8.03
Uluberia Dakshin,4,MONIRUL ISLAM(MIM),M,GEN,IND,2575,0,2575,1.45
Uluberia Dakshin,5,None of the Above,,,NOTA,2208,0,2208,1.25
Uluberia Dakshin,6,GOBARDHAN MANNA,M,GEN,IUC,1757,0,1757,0.99
Shyampur,1,KALIPADA MANDAL,M,GEN,AITC,108042,577,108619,53.34
Shyampur,2,AMITABHA CHAKRABORTY,M,GEN,INC,81592,441,82033,40.29
Shyampur,3,MOUSUMI BISWAS,F,GEN,BJP,8071,4,8075,3.97
Shyampur,4,None of the Above,,,NOTA,1524,0,1524,0.75
Shyampur,5,KALIPADA MONDAL,M,GEN,IND,993,0,993,0.49
Shyampur,6,SAIYAD SAMSUL HAK,M,GEN,IUC,942,0,942,0.46
Shyampur,7,PRADIP MANDAL,M,GEN,SUCI,735,2,737,0.36
Shyampur,8,SAKTI CHARAN DAS,M,SC,IND,708,0,708,0.35
Bagnan,1,ARUNAVA SEN(RAJA),M,GEN,AITC,97498,336,97834,54.1
Bagnan,2,MINA MUKHERJEE GHOSH,F,GEN,CPM,67269,368,67637,37.4
Bagnan,3,SAMIRAN ROY,M,GEN,BJP,10320,12,10332,5.71
Bagnan,4,None of the Above,,,NOTA,2221,1,2222,1.23
Bagnan,5,SANJIT PATRA,M,GEN,IND,885,0,885,0.49
Bagnan,6,NIKHIL RANJAN BERA,M,GEN,SUCI,473,3,476,0.26
Bagnan,7,DILIP DEY,M,GEN,CPI(ML)(L),470,0,470,0.26
Bagnan,8,DILIP KUMAR BAURI,M,SC,IUC,443,0,443,0.24
Bagnan,9,BIJON KUMAR MALAKAR,M,SC,IND,330,0,330,0.18
Bagnan,10,AMARENDRA GAYEN,M,SC,IND,209,0,209,0.12
Amta,1,ASIT MITRA,M,GEN,INC,88742,407,89149,47.05
Amta,2,TUSHAR KANTI SIL,M,GEN,AITC,84410,235,84645,44.67
Amta,3,SUMAN SARKAR,M,GEN,BJP,11039,6,11045,5.83
Amta,4,None of the Above,,,NOTA,1792,2,1794,0.95
Amta,5,RATAN CHANDRA MALICK,M,SC,IND,1379,0,1379,0.73
Amta,6,SANJIB SANTRA,M,GEN,SUCI,788,1,789,0.42
Amta,7,DILIP KUMAR HAIT,M,SC,IND,674,0,674,0.36
Udaynarayanpur,1,SAMIR KUMAR PANJA,M,GEN,AITC,94397,431,94828,52.12
Udaynarayanpur,2,KARAR SAROJ RANJAN,M,GEN,INC,70735,335,71070,39.06
Udaynarayanpur,3,BHOLA SAMUI,M,GEN,BJP,8353,3,8356,4.59
Udaynarayanpur,4,SATYANARAYAN RAJWAR,M,SC,IUC,2466,0,2466,1.36
Udaynarayanpur,5,None of the Above,,,NOTA,1969,2,1971,1.08
Udaynarayanpur,6,BANAMALI GAYEN,M,SC,IND,1415,0,1415,0.78
Udaynarayanpur,7,PRADIP MAITI,M,GEN,IND,1120,0,1120,0.62
Udaynarayanpur,8,DEBANANDA MAJI,M,SC,IND,705,0,705,0.39
Jagatballavpur,1,MD. ABDUL GHANI,M,GEN,AITC,103165,183,103348,48.7
Jagatballavpur,2,BAIDYANATH BASU,M,GEN,CPM,78324,343,78667,37.07
Jagatballavpur,3,KAUSHIK MUKHERJEE,M,GEN,BJP,20053,12,20065,9.46
Jagatballavpur,4,None of the Above,,,NOTA,2342,3,2345,1.11
Jagatballavpur,5,DUDH KAMAL DAS,M,SC,IND,1810,0,1810,0.85
Jagatballavpur,6,NETAI MALIK,M,SC,IND,1720,0,1720,0.81
Jagatballavpur,7,MD. RAFIQUE WARSI,M,GEN,WPOI,1524,0,1524,0.72
Jagatballavpur,8,EKRAMUL ISLAM MOLLA,M,GEN,IUC,1506,0,1506,0.71
Jagatballavpur,9,TAPATI DALUI,F,GEN,IND,797,0,797,0.38
Jagatballavpur,10,GOUR SARDAR,M,SC,IND,430,0,430,0.2
Domjur,1,RAJIB BANERJEE,M,GEN,AITC,148579,189,148768,67.76
Domjur,2,PROTIMA DUTTA W/O - LATE TAPAN KUMAR DUTTA,F,GEN,IND,40913,154,41067,18.7
Domjur,3,JAYANTA DAS,M,SC,BJP,15484,5,15489,7.05
Domjur,4,KAILASH NASKAR,M,SC,IND,3187,0,3187,1.45
Domjur,5,None of the Above,,,NOTA,2704,6,2710,1.23
Domjur,6,SABILA BEGUM SARDAR,F,GEN,IUC,2438,0,2438,1.11
Domjur,7,SUROJIT NASKAR,M,SC,IND,2084,0,2084,0.95
Domjur,8,PRATIMA DUTTA W/O - BISWAJIT DUTTA,F,GEN,IND,1964,1,1965,0.89
Domjur,9,JAYANTA MONDAL,M,SC,IND,1849,0,1849,0.84
Uttarpara,1,PRABIR KUMAR GHOSAL,M,GEN,AITC,84729,189,84918,44.89
Uttarpara,2,PROF. DR.SRUTINATH PRAHARAJ,M,GEN,CPM,72466,452,72918,38.55
Uttarpara,3,KRISHNA BHATTACHARJEE,F,GEN,BJP,23673,14,23687,12.52
Uttarpara,4,None of the Above,,,NOTA,4431,13,4444,2.35
Uttarpara,5,SWAPAN MAJUMDAR,M,GEN,CPI(ML)(L),1730,0,1730,0.91
Uttarpara,6,SUVENDU BISWAS,M,GEN,IND,1457,1,1458,0.77
Sreerampur,1,DR. SUDIPTA ROY,M,GEN,AITC,74791,204,74995,43.78
Sreerampur,2,SUBHANKAR SARKAR,M,GEN,INC,64652,436,65088,38.0
Sreerampur,3,BHASKAR BHATTACHARYA,M,GEN,BJP,24032,27,24059,14.05
Sreerampur,4,None of the Above,,,NOTA,2953,12,2965,1.73
Sreerampur,5,SAMIR MITRA,M,SC,BSP,1584,0,1584,0.92
Sreerampur,6,TAPAN CHOWDHURY (TABLI),M,GEN,SUCI,1522,1,1523,0.89
Sreerampur,7,MANGAL SARKAR,M,GEN,IND,1082,0,1082,0.63
Champdani,1,ABDUL MANNAN,M,GEN,INC,80815,515,81330,44.14
Champdani,2,MUZAFFAR KHAN,M,GEN,AITC,73859,189,74048,40.19
Champdani,3,RAJ KUMARI SHAW,F,GEN,BJP,23372,11,23383,12.69
Champdani,4,None of the Above,,,NOTA,3597,5,3602,1.95
Champdani,5,SIMA CHOWDHURI,F,GEN,SUCI,1897,2,1899,1.03
Singur,1,RABINDRANATH BHATTACHARYA E,M,GEN,AITC,95902,310,96212,49.23
Singur,2,RABIN DEB,M,GEN,CPM,75454,431,75885,38.83
Singur,3,PATRA SOUREN,M,GEN,BJP,14258,6,14264,7.3
Singur,4,None of the Above,,,NOTA,3088,10,3098,1.59
Singur,5,DWIJAPROSAD BHATTACHARYA,M,GEN,IND,2605,1,2606,1.33
Singur,6,UMA DAS(PAUL),F,GEN,FDLP,1712,0,1712,0.88
Singur,7,SHANKAR JANA,M,GEN,SUCI,1666,1,1667,0.85
Chandannagore,1,INDRANIL SEN E,M,GEN,AITC,75477,250,75727,44.83
Chandannagore,2,GAUTAM SARKAR SON OF KARTICK CHANDRA SARKAR,M,GEN,CPM,72825,788,73613,43.58
Chandannagore,3,TANDRA BHATTACHARJEE,F,GEN,BJP,13200,33,13233,7.83
Chandannagore,4,None of the Above,,,NOTA,3841,12,3853,2.28
Chandannagore,5,GAUTAM SARKAR S/O GAURANGA SARKAR,M,SC,IND,1477,0,1477,0.87
Chandannagore,6,MILAN RAKSHIT,M,GEN,SUCI,1001,1,1002,0.59
Chunchura,1,ASIT MAZUMDER (TAPAN),M,GEN,AITC,117843,658,118501,49.06
Chunchura,2,DR. PRANAB KUMAR GHOSH,M,GEN,AIFB,87760,1057,88817,36.77
Chunchura,3,CHAMPA CHAKRABORTY,F,GEN,BJP,25052,68,25120,10.4
Chunchura,4,None of the Above,,,NOTA,5582,21,5603,2.32
Chunchura,5,PABAN MAZUMDER,M,SC,SUCI,2203,5,2208,0.91
Chunchura,6,DEB KANTA SIKDAR,M,GEN,IND,1287,2,1289,0.53
Balagarh,1,ASHIM KUMAR MAJHI,M,SC,AITC,96276,196,96472,47.36
Balagarh,2,PANCHU GOPAL MONDAL,M,SC,CPM,78193,442,78635,38.61
Balagarh,3,SUBASH CHANDRA HALDER,M,SC,BJP,20732,25,20757,10.19
Balagarh,4,None of the Above,,,NOTA,3869,6,3875,1.9
Balagarh,5,SUBRATA MONDAL,M,SC,PDS,2226,0,2226,1.09
Balagarh,6,GAUTAM MONDAL,M,SC,CPI(ML)(L),1718,0,1718,0.84
Pandua,1,AMJAD HOSSAIN SK.,M,GEN,CPM,91109,380,91489,43.68
Pandua,2,SAIYAD RAHIM NABI,M,GEN,AITC,89840,257,90097,43.02
Pandua,3,ASHOK BHATTACHARYA,M,GEN,BJP,17059,22,17081,8.16
Pandua,4,None of the Above,,,NOTA,2727,4,2731,1.3
Pandua,5,SK AMJAD HOSSAIN,M,GEN,IND,2477,0,2477,1.18
Pandua,6,ABDUL GONI SARKAR,M,GEN,PDS,1946,1,1947,0.93
Pandua,7,LAKSHMINARAYAN BAULDAS,M,SC,BSP,1852,0,1852,0.88
Pandua,8,NIRANJAN BAG,M,SC,CPI(ML)(L),1757,2,1759,0.84
Saptagram,1,TAPAN DASGUPTA,M,GEN,AITC,87939,269,88208,48.93
Saptagram,2,DILIP NATH,M,GEN,INC,69287,354,69641,38.63
Saptagram,3,SUSANTA SENGUPTA,M,GEN,BJP,16473,21,16494,9.15
Saptagram,4,None of the Above,,,NOTA,2894,10,2904,1.61
Saptagram,5,SAJAL ADHIKARI,M,GEN,CPI(ML)(L),1535,1,1536,0.85
Saptagram,6,KASHINATH MURMU,M,ST,JMM,1509,0,1509,0.84
Chanditala,1,SWATI KHANDOKER,F,GEN,AITC,91741,133,91874,48.28
Chanditala,2,AZIM ALI MD. SK.,M,GEN,CPM,77419,279,77698,40.83
Chanditala,3,SUDIPTA CHATTOPADHYAY,M,GEN,BJP,12834,9,12843,6.75
Chanditala,4,None of the Above,,,NOTA,3299,6,3305,1.74
Chanditala,5,RAGHUWANSH DWIWEDY,M,GEN,SHS,1969,1,1970,1.04
Chanditala,6,MOIDUL ISLAM LASKAR,M,GEN,IUC,1426,0,1426,0.75
Chanditala,7,DINABANDHU DUTTA,M,GEN,SUCI,1184,0,1184,0.62
Jangipara,1,SNEHASIS CHAKRABORTY,M,GEN,AITC,99050,274,99324,50.8
Jangipara,2,POBITRA SINGHA ROY,M,GEN,CPM,75260,459,75719,38.73
Jangipara,3,PROSENJIT BAG,M,SC,BJP,13695,21,13716,7.02
Jangipara,4,None of the Above,,,NOTA,2818,8,2826,1.45
Jangipara,5,KHANDAKAR KAMRUJJAMAN,M,GEN,IUC,2516,0,2516,1.29
Jangipara,6,KAUSHIK KISORE ROY,M,GEN,IND,1414,0,1414,0.72
Haripal,1,BECHARAM MANNA E,M,GEN,AITC,110554,345,110899,53.22
Haripal,2,JOGIYANANDA MISHRA,M,GEN,CPM,78959,465,79424,38.11
Haripal,3,RAMKRISHNA PAL,M,GEN,BJP,11112,12,11124,5.34
Haripal,4,None of the Above,,,NOTA,3518,8,3526,1.69
Haripal,5,SK. RAFIUDDARAJAT (BADSHA),M,GEN,SUCI,1813,1,1814,0.87
Haripal,6,SUKUMAR MANDI,M,ST,JDP,828,1,829,0.4
Haripal,7,L.K. SINGH,M,ST,IUC,782,0,782,0.38
Dhanekhali,1,ASIMA PATRA,F,SC,AITC,124851,447,125298,57.54
Dhanekhali,2,PRADIP MAJUMDAR,M,SC,AIFB,66284,370,66654,30.61
Dhanekhali,3,SASTHI DULEY,M,SC,BJP,16313,25,16338,7.5
Dhanekhali,4,None of the Above,,,NOTA,3694,15,3709,1.7
Dhanekhali,5,ASHIS HALDER,M,SC,IND,2557,1,2558,1.17
Dhanekhali,6,SAJAL KUMAR DE,M,SC,CPI(ML)(L),1754,0,1754,0.81
Dhanekhali,7,PALLAB BAG,M,SC,JDP,1439,0,1439,0.66
Tarakeswar,1,RACHHPAL SINGH E,M,GEN,AITC,97239,349,97588,50.75
Tarakeswar,2,SURAJIT GHOSH,M,GEN,NCP,69370,528,69898,36.35
Tarakeswar,3,JAGANNATH DAS,M,GEN,BJP,17964,25,17989,9.36
Tarakeswar,4,None of the Above,,,NOTA,3971,12,3983,2.07
Tarakeswar,5,PALASH HANSDA,M,ST,JDP,2816,2,2818,1.47
Pursurah,1,DR. M. NURUZZAMAN,M,GEN,AITC,104988,287,105275,51.1
Pursurah,2,PRATIM SINGHA ROY,M,GEN,INC,75606,542,76148,36.96
Pursurah,3,SUBHENDU MUKHERJEE,M,GEN,BJP,18259,37,18296,8.88
Pursurah,4,None of the Above,,,NOTA,3643,3,3646,1.77
Pursurah,5,JHANTU SAHA,M,GEN,IND,2649,0,2649,1.29
Arambagh,1,KRISHNA CHANDRA SANTRA,M,SC,AITC,107088,491,107579,53.87
Arambagh,2,ASIT MALIK,M,SC,CPM,70385,737,71122,35.61
Arambagh,3,MURARI BERA,M,SC,BJP,17192,69,17261,8.64
Arambagh,4,None of the Above,,,NOTA,3728,20,3748,1.88
Goghat,1,MANAS MAJUMDAR,M,SC,AITC,102547,411,102958,51.88
Goghat,2,BISWANATH KARAK,M,SC,AIFB,71535,537,72072,36.32
Goghat,3,BASAN RAY,M,SC,BJP,18944,65,19009,9.58
Goghat,4,None of the Above,,,NOTA,4401,22,4423,2.23
Khanakul,1,IQBAL AHMED,M,GEN,AITC,106630,248,106878,54.04
Khanakul,2,ISLAM ALI KHAN,M,GEN,CPM,62909,482,63391,32.05
Khanakul,3,BIKASH CHANDRA DOLUI,M,GEN,BJP,17648,38,17686,8.94
Khanakul,4,None of the Above,,,NOTA,3632,6,3638,1.84
Khanakul,5,CHANDAN MONDAL,M,GEN,IND,2451,0,2451,1.24
Khanakul,6,SANJIB KARMAKAR,M,GEN,IND,2305,0,2305,1.17
Khanakul,7,SUBHASIS DUTTA,M,GEN,IND,1431,0,1431,0.72
Tamluk,1,ASHOK DINDA,M,GEN,CPI,94802,630,95432,44.72
Tamluk,2,NIRBED RAY,M,GEN,AITC,94501,411,94912,44.47
Tamluk,3,BISWAJIT DUTTA (MANA),M,GEN,BJP,14118,26,14144,6.63
Tamluk,4,SATISH SAU,M,GEN,SUCI,4225,19,4244,1.99
Tamluk,5,None of the Above,,,NOTA,2391,3,2394,1.12
Tamluk,6,GAUTAM DUTTA,M,GEN,IND,874,0,874,0.41
Tamluk,7,RANJAN MALAKAR,M,GEN,BHNP,756,2,758,0.36
Tamluk,8,TAPAS CHAKRABORTY,M,GEN,RAJSP,329,0,329,0.15
Tamluk,9,REJMAN MULLICK,M,GEN,IUC,322,1,323,0.15
Panskura Purba,1,SK IBRAHIM ALI,M,GEN,CPM,84985,349,85334,46.74
Panskura Purba,2,BIPLAB ROY CHOWDHURY,M,GEN,AITC,80306,261,80567,44.13
Panskura Purba,3,APARNA LASKAR,F,GEN,BJP,10032,9,10041,5.5
Panskura Purba,4,NARAYAN NAYAK,M,GEN,SUCI,2564,8,2572,1.41
Panskura Purba,5,AMIYA KUMAR SAHOO,M,GEN,BHNP,2177,4,2181,1.19
Panskura Purba,6,None of the Above,,,NOTA,1856,8,1864,1.02
Panskura paschim,1,PHIROJA BIBI,F,GEN,AITC,92193,234,92427,44.19
Panskura paschim,2,CHITTARANJAN DASTHAKUR,M,GEN,CPI,88766,516,89282,42.68
Panskura paschim,3,NARAYAN KINKAR MISHRA,M,GEN,BJP,19387,16,19403,9.28
Panskura paschim,4,None of the Above,,,NOTA,2118,7,2125,1.02
Panskura paschim,5,TARUN SAMANTA,M,GEN,BHNP,1519,5,1524,0.73
Panskura paschim,6,NISITH KUMAR MAITI,M,GEN,IND,1104,0,1104,0.53
Panskura paschim,7,SK. ABDUL MASUD,M,GEN,SUCI,1003,4,1007,0.48
Panskura paschim,8,SAPHIRUDDIN KHAN,M,GEN,IND,942,0,942,0.45
Panskura paschim,9,SK MAFIJUL RAHAMAN,M,GEN,PDS,717,0,717,0.34
Panskura paschim,10,SULALIT MALLICK,M,GEN,AMB,634,1,635,0.3
Moyna,1,SANGRAM KUMAR DOLAI,M,SC,AITC,100324,656,100980,50.25
Moyna,2,MANIK BHOWMIK,M,GEN,INC,88248,608,88856,44.22
Moyna,3,DAS SUKESH RANJAN,M,GEN,BJP,6494,12,6506,3.24
Moyna,4,NIMAI GURIA,M,GEN,BHNP,1904,3,1907,0.95
Moyna,5,MADAN SAMANTA,M,GEN,SUCI,1518,6,1524,0.76
Moyna,6,None of the Above,,,NOTA,1176,6,1182,0.59
Nandakumar,1,SUKUMAR DE,M,GEN,AITC,98195,354,98549,48.11
Nandakumar,2,SIRAJ KHAN,M,GEN,IND,87315,368,87683,42.8
Nandakumar,3,ADHIKARY NILANJAN,M,GEN,BJP,10652,16,10668,5.21
Nandakumar,4,None of the Above,,,NOTA,2096,3,2099,1.02
Nandakumar,5,MARPHAT ALI KHAN,M,GEN,IND,1872,0,1872,0.91
Nandakumar,6,PRAKSH CHANDRA BERA,M,GEN,SP,1696,2,1698,0.83
